t,x,vx
6.703524e0,1.187950e0,-2.536477e1
6.736875e0,3.813654e-1,-2.585513e1
6.770226e0,-5.357255e-1,-2.657523e1
6.803577e0,-1.390317e0,-3.485314e-1
6.836928e0,-5.589609e-1,8.261429e1
6.870279e0,4.117303e0,1.105396e2
6.903630e0,6.810344e0,4.627462e1
6.936980e0,7.202277e0,4.547993e1
6.970331e0,9.842340e0,1.002205e2
7.003682e0,1.388365e1,1.026363e2
7.037033e0,1.668476e1,4.396935e1
7.070384e0,1.681494e1,-1.164252e1
7.103735e0,1.590859e1,-2.305185e1
7.137086e0,1.527815e1,-9.273241e0
7.170437e0,1.529038e1,1.487379e1
7.203787e0,1.626973e1,1.957417e1
7.237138e0,1.659532e1,1.202410e0
7.270489e0,1.634989e1,-1.110819e1
7.303840e0,1.585478e1,-8.184069e0
7.337191e0,1.580429e1,-1.175710e1
7.370542e0,1.507097e1,-4.697955e1
7.403893e0,1.267232e1,-6.433992e1
7.437243e0,1.078164e1,-3.620689e1
7.470594e0,1.025853e1,-2.038388e1
7.503945e0,9.422716e0,-2.708677e1
7.537296e0,8.452741e0,-2.586645e1
7.570647e0,7.698286e0,-2.188263e1
7.603998e0,6.993899e0,-1.993873e1
7.637349e0,6.369037e0,-1.779189e1
7.670700e0,5.807773e0,-1.924900e1
7.704050e0,5.085770e0,-2.900335e1
7.737401e0,3.874216e0,-3.245185e1
7.770752e0,2.868227e0,-2.918484e1
7.804103e0,1.879918e0,-2.583108e1
7.837454e0,1.146155e0,5.107147e1
7.870805e0,5.284683e0,1.126334e2
7.904156e0,8.655051e0,5.324600e1
7.937506e0,8.834416e0,3.955212e1
7.970857e0,1.129186e1,1.003262e2
8.004208e0,1.552283e1,1.091754e2
8.037559e0,1.857022e1,5.866550e1
8.070910e0,1.943386e1,4.301395e0
8.104261e0,1.885698e1,-6.080056e0
8.137612e0,1.902853e1,3.409936e0
8.170963e0,1.908431e1,4.039417e0
8.204313e0,1.929782e1,7.202722e0
8.237664e0,1.956449e1,5.502159e0
8.271015e0,1.966463e1,2.076956e0
8.304366e0,1.970295e1,-1.285624e0
8.337717e0,1.957892e1,-9.902394e0
8.371068e0,1.904279e1,-3.482517e1
8.404419e0,1.725724e1,-6.958997e1
8.437769e0,1.440346e1,-6.730046e1
8.471120e0,1.277055e1,-2.904100e1
8.504471e0,1.246740e1,-1.847065e1
8.537822e0,1.153917e1,-2.664305e1
8.571173e0,1.069119e1,-2.133483e1
8.604524e0,1.011685e1,-2.231497e1
8.637875e0,9.203528e0,-3.022892e1
8.671226e0,8.101587e0,-2.682166e1
