t,x,y
1.876667e1,4.608070e1,-5.687071e0
1.880000e1,4.668851e1,-6.168105e0
1.883333e1,4.943677e1,-6.709361e0
1.886667e1,5.490849e1,-8.026726e0
1.890000e1,6.177280e1,-9.672091e0
1.893333e1,6.484366e1,-1.093467e1
1.896667e1,6.426775e1,-1.010297e1
1.900000e1,6.174812e1,-8.498897e0
1.903333e1,5.990598e1,-8.137526e0
1.906667e1,6.090429e1,-8.668816e0
1.910000e1,6.227555e1,-8.680048e0
1.913333e1,6.276460e1,-8.746816e0
1.916667e1,6.269219e1,-8.918997e0
1.920000e1,6.217980e1,-8.713161e0
1.923333e1,6.174124e1,-8.697871e0
1.926667e1,6.072964e1,-8.458161e0
1.930000e1,5.788239e1,-8.006551e0
1.933333e1,5.400107e1,-6.972794e0
1.936667e1,5.251837e1,-6.646072e0
1.940000e1,5.194226e1,-6.689688e0
1.943333e1,5.142471e1,-6.571154e0
1.946667e1,5.025247e1,-6.458065e0
1.950000e1,4.889428e1,-6.237418e0
1.953333e1,4.825300e1,-6.230590e0
1.956667e1,4.821810e1,-6.238716e0
1.960000e1,4.783209e1,-6.226042e0
1.963333e1,4.700720e1,-6.181628e0
1.966667e1,4.626201e1,-6.116813e0
1.970000e1,4.571649e1,-6.160755e0
1.973333e1,4.605474e1,-6.216079e0
1.976667e1,5.043969e1,-6.586210e0
1.980000e1,5.105823e1,-6.732743e0
1.983333e1,5.247204e1,-7.191733e0
1.986667e1,5.653389e1,-7.263457e0
1.990000e1,6.269967e1,-9.220736e0
1.993333e1,6.724878e1,-1.070737e1
1.996667e1,6.759355e1,-1.121255e1
2.000000e1,6.470916e1,-1.015139e1
2.003333e1,6.283902e1,-8.212574e0
2.006667e1,6.370134e1,-8.966678e0
2.010000e1,6.526642e1,-9.590914e0
2.013333e1,6.535538e1,-9.570939e0
2.016667e1,6.463547e1,-9.250537e0
2.020000e1,6.465172e1,-9.350976e0
2.023333e1,6.483615e1,-9.561055e0
2.026667e1,6.387563e1,-9.418511e0
2.030000e1,6.130457e1,-8.738073e0
2.033333e1,5.847075e1,-8.071887e0
2.036667e1,5.711472e1,-7.829411e0
2.040000e1,5.632125e1,-7.806403e0
2.043333e1,5.591175e1,-7.844943e0
2.046667e1,5.521880e1,-7.850301e0
