t,x,vx
7.137376e0,1.300697e2,2.939285e1
7.170728e0,1.307403e2,1.515150e1
7.204081e0,1.310798e2,8.750175e0
7.237433e0,1.313236e2,5.169887e0
7.270785e0,1.314245e2,2.412589e0
7.304137e0,1.314845e2,1.206696e0
7.337490e0,1.315050e2,5.513005e-1
7.370842e0,1.315212e2,5.104289e-1
7.404194e0,1.315390e2,-8.042638e-1
7.437546e0,1.314676e2,-9.183304e0
7.470898e0,1.309268e2,-1.579621e1
7.504251e0,1.304145e2,-1.082334e1
7.537603e0,1.302052e2,-4.355760e0
7.570955e0,1.301241e2,-3.109193e0
7.604307e0,1.299979e2,-3.032844e0
7.637660e0,1.299219e2,-2.502507e0
7.671012e0,1.298311e2,-2.578282e0
7.704364e0,1.297501e2,-1.250930e0
7.737716e0,1.297477e2,-5.655591e-1
7.771068e0,1.297114e2,-4.476716e-1
7.804421e0,1.297171e2,4.301463e-1
7.837773e0,1.297401e2,4.028055e-1
7.871125e0,1.297440e2,2.182283e-1
7.904477e0,1.297546e2,2.115689e1
7.937830e0,1.311544e2,6.393401e1
7.971182e0,1.340169e2,9.853958e1
8.004534e0,1.377237e2,1.150246e2
8.037886e0,1.416852e2,9.300971e1
8.071238e0,1.439244e2,6.434994e1
8.104591e0,1.459752e2,5.369849e1
8.137943e0,1.475043e2,3.534134e1
8.171295e0,1.483313e2,1.973329e1
8.204647e0,1.488198e2,1.233194e1
8.238000e0,1.491534e2,5.782173e0
8.271352e0,1.492053e2,1.270887e0
8.304704e0,1.492382e2,1.497789e0
8.338056e0,1.493052e2,1.607782e0
8.371408e0,1.493453e2,9.567814e-1
8.404761e0,1.493689e2,5.339000e-1
8.438113e0,1.493809e2,-5.244636e0
8.471465e0,1.490193e2,-1.196333e1
8.504817e0,1.485834e2,-8.366844e0
8.538170e0,1.484615e2,-1.866781e0
8.571522e0,1.484589e2,-1.358545e-1
8.604874e0,1.484525e2,-1.075778e-1
8.638226e0,1.484518e2,-5.626821e-2
8.671579e0,1.484487e2,-7.710966e-2
8.704931e0,1.484466e2,-4.474149e-1
8.738283e0,1.484189e2,-3.436700e-1
8.771635e0,1.484237e2,-7.473537e-2
8.804987e0,1.484139e2,-3.456301e-1
8.838340e0,1.484007e2,-1.444154e-1
8.871692e0,1.484043e2,6.515580e-2
8.905044e0,1.484050e2,7.755387e0
8.938396e0,1.489213e2,4.783155e1
8.971749e0,1.515938e2,8.651555e1
9.005101e0,1.546890e2,1.094815e2
9.038453e0,1.588925e2,1.085498e2
9.071805e0,1.619256e2,7.745711e1
9.105157e0,1.640564e2,5.814020e1
9.138510e0,1.658017e2,4.203510e1
9.171862e0,1.668587e2,2.574473e1
9.205214e0,1.675180e2,1.503993e1
9.238566e0,1.678614e2,7.984315e0
9.271919e0,1.680503e2,3.733976e0
9.305271e0,1.681103e2,1.338951e0
9.338623e0,1.681395e2,7.116968e-1
9.371975e0,1.681577e2,2.545724e-1
9.405327e0,1.681565e2,-2.506073e-1
9.438680e0,1.681410e2,-2.637850e0
9.472032e0,1.679806e2,-9.729301e0
