t,x,vx
9.871977e0,1.944105e0,-2.704219e1
9.905328e0,1.099492e0,-1.768266e1
9.938679e0,7.652604e-1,6.150837e1
9.972030e0,5.200050e0,1.188177e2
1.000538e1,8.686440e0,8.411022e1
1.003873e1,1.080740e1,4.970971e1
1.007208e1,1.200042e1,5.840928e1
1.010544e1,1.470135e1,9.044744e1
1.013879e1,1.803025e1,8.164842e1
1.017214e1,2.014458e1,2.882263e1
1.020549e1,1.995176e1,-2.252090e1
1.023884e1,1.864318e1,-3.060930e1
1.027219e1,1.791114e1,-1.153680e1
1.030554e1,1.787406e1,1.242661e1
1.033889e1,1.873958e1,2.246880e1
1.037225e1,1.937198e1,7.319269e0
1.040560e1,1.922753e1,-1.160170e1
1.043895e1,1.859854e1,-1.909420e1
1.047230e1,1.795458e1,-3.532129e1
1.050565e1,1.624379e1,-6.252662e1
1.053900e1,1.378614e1,-4.380098e1
1.057235e1,1.332372e1,-1.820663e1
1.060570e1,1.257237e1,-2.416963e1
1.063906e1,1.171241e1,-2.971619e1
1.067241e1,1.059129e1,-3.758604e1
1.070576e1,9.206675e0,-3.997890e1
1.073911e1,7.926028e0,-3.668777e1
1.077246e1,6.760824e0,-3.444159e1
1.080581e1,5.629922e0,-3.106231e1
1.083916e1,4.638233e0,-2.737084e1
1.087251e1,3.759581e0,-2.511762e1
1.090587e1,2.963725e0,-2.538253e1
1.093922e1,2.067413e0,2.740750e1
1.097257e1,4.790891e0,9.868279e1
1.100592e1,8.646265e0,1.048394e2
1.103927e1,1.178019e1,6.769087e1
1.107262e1,1.315899e1,4.152433e1
1.110597e1,1.454847e1,6.837924e1
1.113932e1,1.771761e1,8.573987e1
1.117268e1,2.026447e1,5.374965e1
1.120603e1,2.130092e1,5.150973e0
1.123938e1,2.060786e1,-2.594405e1
1.127273e1,1.957131e1,-2.325321e1
1.130608e1,1.905765e1,5.780415e-1
1.133943e1,1.960985e1,1.936372e1
1.137278e1,2.034856e1,1.395357e1
1.140614e1,2.054009e1,-4.352445e0
1.143949e1,2.005840e1,-1.586769e1
1.147284e1,1.948224e1,-2.586760e1
1.150619e1,1.833389e1,-5.419158e1
1.153954e1,1.586947e1,-5.110897e1
1.157289e1,1.492663e1,-2.249138e1
1.160624e1,1.437004e1,-2.303541e1
1.163959e1,1.339094e1,-3.164848e1
1.167295e1,1.226014e1,-3.523475e1
1.170630e1,1.104195e1,-3.818670e1
