t,x,vx
5.933333e0,9.737313e1,-8.406587e0
5.966667e0,9.684679e1,-1.056098e1
6.000000e0,9.666907e1,-5.049455e0
6.033333e0,9.651016e1,-2.816717e0
6.066667e0,9.648129e1,-4.448003e-1
6.100000e0,9.648051e1,-6.701041e-1
6.133333e0,9.643661e1,-4.380902e-1
6.166667e0,9.645130e1,-3.202403e-2
6.200000e0,9.643448e1,-1.319324e-1
6.233333e0,9.644251e1,-6.362022e-1
6.266667e0,9.639207e1,-6.549082e-1
6.300000e0,9.639885e1,6.774313e-2
6.333333e0,9.639658e1,-3.813728e-1
6.366667e0,9.637342e1,-2.316191e0
6.400000e0,9.624217e1,2.175208e1
6.433333e0,9.782356e1,6.418683e1
6.466667e0,1.005213e2,8.991878e1
6.500000e0,1.038181e2,9.933916e1
6.533333e0,1.071439e2,8.978515e1
6.566667e0,1.098038e2,6.752596e1
6.600000e0,1.116456e2,4.934896e1
6.633333e0,1.130938e2,3.365760e1
6.666667e0,1.138895e2,1.578833e1
6.700000e0,1.141463e2,7.633714e0
6.733333e0,1.143984e2,5.545483e0
6.766667e0,1.145160e2,2.537941e0
6.800000e0,1.145676e2,2.988022e0
6.833333e0,1.147152e2,2.297063e0
6.866667e0,1.147207e2,2.601499e-1
6.900000e0,1.147326e2,-5.426223e-3
6.933333e0,1.147204e2,-3.682417e0
6.966667e0,1.144871e2,-1.287490e1
7.000000e0,1.138620e2,-1.397631e1
7.033333e0,1.135553e2,-4.807417e0
7.066667e0,1.135415e2,-1.376509e0
7.100000e0,1.134635e2,-1.863603e0
7.133333e0,1.134173e2,-1.202465e0
7.166667e0,1.133834e2,-1.545234e0
7.200000e0,1.133143e2,-2.735749e0
7.233333e0,1.132010e2,-2.062274e0
7.266667e0,1.131768e2,-9.598659e-1
7.300000e0,1.131370e2,-2.995869e0
7.333333e0,1.129771e2,-4.310442e0
7.366667e0,1.128496e2,-2.198546e0
7.400000e0,1.128305e2,3.855851e0
7.433333e0,1.131067e2,4.263501e1
7.466667e0,1.156728e2,8.399962e1
7.500000e0,1.187067e2,9.980444e1
7.533333e0,1.223265e2,9.760839e1
7.566667e0,1.252139e2,7.383336e1
7.600000e0,1.272487e2,5.369613e1
7.633333e0,1.287936e2,3.736753e1
7.666667e0,1.297399e2,2.169130e1
7.700000e0,1.302397e2,1.226890e1
7.733333e0,1.305578e2,6.914151e0
7.766667e0,1.307007e2,3.802189e0
7.800000e0,1.308113e2,1.994284e0
7.833333e0,1.308336e2,3.114624e-1
7.866667e0,1.308320e2,1.014568e-1
7.900000e0,1.308404e2,3.407519e-1
7.933333e0,1.308547e2,-2.319003e-1
7.966667e0,1.308249e2,-4.966734e0
8.000000e0,1.305236e2,-1.506703e1
8.033333e0,1.298205e2,-1.670962e1
8.066667e0,1.294097e2,-9.983665e0
8.100000e0,1.291549e2,-5.775586e0
8.133333e0,1.290246e2,-1.996565e0
8.166667e0,1.290218e2,-3.291444e-1
8.200000e0,1.290027e2,-1.216482e-1
8.233333e0,1.290137e2,-2.174250e-1
8.266667e0,1.289882e2,-5.388059e-1
8.300000e0,1.289777e2,-6.373175e-1
8.333333e0,1.289457e2,-1.157861e0
8.366667e0,1.289005e2,-2.138499e0
8.400000e0,1.288031e2,-2.699721e0
8.433333e0,1.287206e2,3.018307e1
8.466667e0,1.308153e2,7.127206e1
8.500000e0,1.334720e2,9.022307e1
8.533333e0,1.368302e2,9.586306e1
8.566667e0,1.398629e2,7.935765e1
8.600000e0,1.421207e2,6.157035e1
8.633333e0,1.439676e2,4.647211e1
8.666667e0,1.452189e2,3.040498e1
8.700000e0,1.459946e2,1.749834e1
8.733333e0,1.463854e2,8.503148e0
8.766667e0,1.465615e2,4.262377e0
8.800000e0,1.466696e2,1.521673e0
8.833333e0,1.466629e2,3.460312e-1
8.866667e0,1.466926e2,4.437033e-1
8.900000e0,1.466925e2,8.706870e-1
8.933333e0,1.467507e2,-2.358280e-1
8.966667e0,1.466768e2,-6.160849e0
9.000000e0,1.463400e2,-1.392643e1
9.033333e0,1.457483e2,-1.271939e1
9.066667e0,1.454920e2,-5.308415e0
9.100000e0,1.453945e2,-1.308922e0
9.133333e0,1.454047e2,-5.373891e-1
9.166667e0,1.453586e2,-1.603460e-1
9.200000e0,1.453940e2,3.806771e-1
9.233333e0,1.453840e2,-2.009950e-1
9.266667e0,1.453806e2,3.538414e-1
9.300000e0,1.454076e2,5.569199e-1
9.333333e0,1.454178e2,1.824019e-1
9.366667e0,1.454198e2,1.603156e-1
9.400000e0,1.454285e2,2.927579e-1
9.433333e0,1.454393e2,9.868224e-1
9.466667e0,1.454942e2,4.987189e1
9.500000e0,1.487641e2,9.829383e1
9.533333e0,1.520472e2,9.628576e1
9.566667e0,1.551831e2,8.919525e1
9.600000e0,1.579935e2,7.147145e1
9.633333e0,1.599479e2,5.059913e1
9.666667e0,1.613668e2,3.448115e1
9.700000e0,1.622466e2,2.049570e1
9.733333e0,1.627332e2,1.208724e1
9.766667e0,1.630524e2,5.164923e0
9.800000e0,1.630775e2,1.062972e0
9.833333e0,1.631233e2,1.337580e0
9.866667e0,1.631667e2,1.031678e0
9.900000e0,1.631921e2,2.783502e-1
9.933333e0,1.631852e2,-1.568073e-1
9.966667e0,1.631816e2,-1.310801e0
1.000000e1,1.630978e2,-1.216186e1
1.003333e1,1.623708e2,-1.726357e1
1.006667e1,1.619469e2,-9.550106e0
1.010000e1,1.617342e2,-3.941706e0
1.013333e1,1.616842e2,-9.914736e-1
1.016667e1,1.616681e2,-5.177185e-1
1.020000e1,1.616496e2,-3.547022e-1
1.023333e1,1.616444e2,-1.499036e-1
1.026667e1,1.616397e2,-3.487033e-2
1.030000e1,1.616421e2,6.913976e-2
1.033333e1,1.616443e2,8.196602e-2
1.036667e1,1.616476e2,-5.695930e-2
1.040000e1,1.616405e2,-9.800815e-2
1.043333e1,1.616410e2,1.087456e0
1.046667e1,1.617130e2,4.093241e1
1.050000e1,1.643699e2,8.450832e1
1.053333e1,1.673469e2,9.891054e1
1.056667e1,1.709639e2,9.412513e1
1.060000e1,1.736219e2,7.439889e1
1.063333e1,1.759238e2,6.070185e1
1.066667e1,1.776686e2,4.114197e1
1.070000e1,1.786666e2,2.337478e1
1.073333e1,1.792270e2,1.342183e1
1.076667e1,1.795614e2,7.938997e0
1.080000e1,1.797562e2,3.963060e0
1.083333e1,1.798256e2,1.896076e0
1.086667e1,1.798826e2,1.117680e0
1.090000e1,1.799001e2,5.430917e-1
1.093333e1,1.799188e2,2.119975e-1
1.096667e1,1.799143e2,-2.059657e-1
1.100000e1,1.799051e2,-8.684828e0
1.103333e1,1.793353e2,-1.697065e1
1.106667e1,1.787737e2,-1.264982e1
1.110000e1,1.784919e2,-5.336210e0
1.113333e1,1.784180e2,-1.721864e0
1.116667e1,1.783771e2,-5.582363e-1
1.120000e1,1.783808e2,-1.605953e-1
1.123333e1,1.783664e2,-2.191571e-1
1.126667e1,1.783662e2,-2.672228e-1
1.130000e1,1.783486e2,-2.082951e-1
1.133333e1,1.783523e2,-6.496558e-1
1.136667e1,1.783053e2,-6.539684e-1
1.140000e1,1.783087e2,-7.327899e-1
1.143333e1,1.782565e2,-1.317523e0
1.146667e1,1.782208e2,2.509207e1
1.150000e1,1.799293e2,6.564516e1
1.153333e1,1.825972e2,9.022638e1
1.156667e1,1.859444e2,9.821378e1
1.160000e1,1.891448e2,8.330847e1
1.163333e1,1.914983e2,6.523058e1
1.166667e1,1.934935e2,4.904299e1
1.170000e1,1.947678e2,3.021582e1
1.173333e1,1.955079e2,1.795335e1
1.176667e1,1.959647e2,7.727561e0
1.180000e1,1.960230e2,3.172348e0
1.183333e1,1.961762e2,4.337721e0
1.186667e1,1.963122e2,2.199222e0
1.190000e1,1.963228e2,4.726631e-2
1.193333e1,1.963154e2,1.899404e-1
1.196667e1,1.963355e2,2.482040e-1
1.200000e1,1.963319e2,-4.349952e0
1.203333e1,1.960455e2,-1.314395e1
1.206667e1,1.954557e2,-1.428875e1
1.210000e1,1.950929e2,-7.292715e0
1.213333e1,1.949695e2,-1.077055e0
1.216667e1,1.950211e2,-3.167598e-2
1.220000e1,1.949674e2,-1.330350e0
1.223333e1,1.949324e2,-2.325877e0
1.226667e1,1.948123e2,-1.761237e0
1.230000e1,1.948150e2,-5.892422e-1
1.233333e1,1.947730e2,-2.339540e0
1.236667e1,1.946590e2,-3.793001e0
1.240000e1,1.945202e2,-2.595362e0
1.243333e1,1.944860e2,-3.556646e-1
1.246667e1,1.944964e2,7.484597e0
1.250000e1,1.949849e2,5.085876e1
1.253333e1,1.978870e2,9.889237e1
1.256667e1,2.015778e2,1.050583e2
1.260000e1,2.048909e2,8.822083e1
1.263333e1,2.074592e2,6.792625e1
1.266667e1,2.094193e2,5.310115e1
1.270000e1,2.109992e2,3.692105e1
1.273333e1,2.118807e2,2.130104e1
1.276667e1,2.124193e2,1.258263e1
1.280000e1,2.127196e2,5.924140e0
1.283333e1,2.128142e2,2.371915e0
1.286667e1,2.128777e2,9.263375e-1
1.290000e1,2.128760e2,1.429476e-2
1.293333e1,2.128787e2,-1.070208e-1
1.296667e1,2.128689e2,-7.232427e-1
1.300000e1,2.128304e2,-1.530019e0
1.303333e1,2.127669e2,-9.601977e0
1.306667e1,2.121903e2,-1.756902e1
1.310000e1,2.115956e2,-1.410455e1
1.313333e1,2.112500e2,-6.695608e0
1.316667e1,2.111492e2,-1.671750e0
