t,x,vx
6.200000e0,1.120856e2,4.104827e1
6.233333e0,1.131281e2,2.248646e1
6.266667e0,1.135847e2,1.138579e1
6.300000e0,1.138872e2,6.736197e0
6.333333e0,1.140338e2,3.349481e0
6.366667e0,1.141105e2,1.942410e0
6.400000e0,1.141633e2,1.240801e0
6.433333e0,1.141932e2,5.414121e-1
6.466667e0,1.141994e2,1.107083e-1
6.500000e0,1.142006e2,-1.180767e0
6.533333e0,1.141207e2,-9.074993e0
6.566667e0,1.135956e2,-1.188993e1
6.600000e0,1.133280e2,-4.037619e0
6.633333e0,1.133264e2,-2.034272e-1
6.666667e0,1.133144e2,-2.384009e-1
6.700000e0,1.133105e2,-1.179836e-1
6.733333e0,1.133066e2,-2.391023e-1
6.766667e0,1.132946e2,-2.493723e-1
6.800000e0,1.132899e2,-1.752657e-1
6.833333e0,1.132829e2,-4.777540e-2
6.866667e0,1.132868e2,-5.653393e-1
6.900000e0,1.132452e2,-3.963791e-1
6.933333e0,1.132603e2,3.734889e-1
6.966667e0,1.132701e2,2.869449e-1
7.000000e0,1.132795e2,3.123347e1
7.033333e0,1.153523e2,7.691601e1
7.066667e0,1.184072e2,1.034804e2
7.100000e0,1.222510e2,1.115257e2
7.133333e0,1.258422e2,8.913778e1
7.166667e0,1.281935e2,6.577205e1
7.200000e0,1.302270e2,4.896474e1
7.233333e0,1.314578e2,2.788895e1
7.266667e0,1.320863e2,1.643103e1
7.300000e0,1.325532e2,9.291648e0
7.333333e0,1.327058e2,3.789939e0
7.366667e0,1.328059e2,2.534248e0
7.400000e0,1.328747e2,2.134979e0
7.433333e0,1.329482e2,1.527709e0
7.466667e0,1.329766e2,7.617307e-1
7.500000e0,1.329990e2,3.499316e-1
7.533333e0,1.329999e2,-6.213314e0
7.566667e0,1.325848e2,-1.261895e1
7.600000e0,1.321586e2,-6.329983e0
7.633333e0,1.321628e2,2.282062e-1
7.666667e0,1.321738e2,2.245419e-1
7.700000e0,1.321778e2,3.016537e-2
7.733333e0,1.321758e2,-4.080547e-2
7.766667e0,1.321751e2,1.820720e-2
7.800000e0,1.321771e2,3.525838e-2
7.833333e0,1.321774e2,-5.481306e-3
7.866667e0,1.321767e2,-1.863070e-2
7.900000e0,1.321762e2,-1.042343e-1
7.933333e0,1.321697e2,-1.226976e-1
7.966667e0,1.321680e2,1.205050e-1
8.000000e0,1.321778e2,1.286475e1
8.033333e0,1.330256e2,5.780792e1
8.066667e0,1.360316e2,9.709253e1
8.100000e0,1.394985e2,1.105720e2
8.133333e0,1.434031e2,9.637908e1
8.166667e0,1.459237e2,6.965789e1
8.200000e0,1.480470e2,5.570166e1
8.233333e0,1.496372e2,3.638061e1
8.266667e0,1.504723e2,2.000534e1
8.300000e0,1.509709e2,1.163536e1
8.333333e0,1.512480e2,6.062974e0
8.366667e0,1.513751e2,2.539931e0
8.400000e0,1.514174e2,9.962625e-1
8.433333e0,1.514415e2,4.937754e-1
8.466667e0,1.514503e2,8.416897e-2
8.500000e0,1.514471e2,-7.930685e-1
8.533333e0,1.513974e2,-3.471372e0
8.566667e0,1.512157e2,-1.015446e1
8.600000e0,1.507204e2,-1.058768e1
8.633333e0,1.505098e2,-3.020557e0
8.666667e0,1.505191e2,2.435026e-1
8.700000e0,1.505261e2,4.527489e-1
8.733333e0,1.505493e2,-8.784977e-2
8.766667e0,1.505202e2,-4.112621e-1
8.800000e0,1.505218e2,-1.904493e-2
8.833333e0,1.505189e2,-1.545171e-1
8.866667e0,1.505115e2,-1.779403e-1
8.900000e0,1.505071e2,-1.631300e0
8.933333e0,1.504028e2,-3.413826e0
8.966667e0,1.502795e2,-2.481278e0
9.000000e0,1.502374e2,-6.782537e-2
9.033333e0,1.502750e2,4.031710e1
9.066667e0,1.529252e2,8.608527e1
9.100000e0,1.560140e2,1.035444e2
9.133333e0,1.598281e2,1.049352e2
9.166667e0,1.630097e2,7.994512e1
9.200000e0,1.651578e2,5.906214e1
